label,message
1,"pelanggan 085643848055, kamu dapat 1 pesan chat. hubungi *101# untuk baca pesan. bonus 1000 koin pulsa bisa ditukar hp. silakan hub *101# sekarang"
1,"pelanggan 085643848055, ini +1000 koin pulsa nya jadinya mau diambil ga sih? koq belum hub *858*22#? langsung hub *858*22# hari ini untuk ambil sebelum hangus."
1,"yth pelanggan dg nomor 6285643848055, selamat anda berkesempatan mendapatkan hadiah pulsa dri kami. untuk ambil hadiah, segera hubungi *123*517*7# sekarang juga"
1,tonton official trailer-nya di bit.ly/trailersunyi sebarkan teror 'sunyi' dan jangan sampai berhenti di kamu!
1,pelanggan yth: selamat no.anda mendapat hadiah cek rp.155 juta dari shopee indonesia pin undian:(aaq2099) u/info klik web: www.shopee2019.tk
3,butuh modal usaha??? kami ksp sejahtera bersama menawarkan dana pinjaman tanpa anggunan 5jt s/d 250jt dengan tenor sampai  5 thn info marketing wa 085349742227
4,botoh watu ora mas         lancar jazya
1,"1juta shiap cair keatm/rekning dalam 10 menit, gnakan no hp anda untukdaftra kl!k: bit.ly/tunai6juta atau bit.ly/kas2juta5menitcair atau bit.ly/2jttanpaadmin"
1,dano kamu 1jt siap di proses kerkenig/atm lanjutkan proses kl!k: bit.ly/diskonbunga1jt atau bit.ly/2jttanpaadmin atau bit.ly/kas2juta5menitcair
1,cek jika ini 085643848055 no anda segera hubungi *123*612*1# dan pilih 1. karena ada kesempatan dpt gratis pulsa 50rb berkali2 & infoseleb cs:02145869935
1,cek jika ini 085643848055 no anda segera hubungi *123*531*1# dan pilih 1. karena ada kesempatan dpt gratis pulsa 50rb berkali2 & infoloker cs:02122562916
4,"darurat pulsa? beli pulsa sos aja, beli pulsa sos rp. 8000 bisa untuk ke smua operator. bea jasa rp. 3200 akan dipotong saat isi pulsa. balas ya ke 505/tekan *505#"
1,10menit langsung mashok keatm tnpa jam!nan daftr kl!!k bit.ly/danaamanmudah5juta atau bit.ly/2jttanpaadmin tnpaverfikasi bit.ly/diskonbunga1jt
2,"banjir bonus hari ini!! http://bit.ly/dewa911b dewa911, xtra 150% 1 id, all games !! bbm: dcbd8ac1 wa: +855 968-869-659 line: +855 968-869-659"
1,kejutan utk 085643848055 tunda isi pulsa dulu! join infobola dgn hubungi *123*612*2# dan pilih 1 karena ada kesempatan dpt pulsa 50rb berkali2 cs:02145869935
1,plgn 6285643848055 poin hadiah kamu hari ini ko masih belum diambil juga? bisa buat tukar pulsa lho. hub *123*503*40# skrg utk ambil sebelum hangus (2rb/2x/mg)
1,saya mengundangmu dwnload grtis lim!t 1000000 setelah daftar kl!k: bit.ly/bonuslimit1juta atau bit.ly/tingkatkanlimi2juta lainnya: bit.ly/naiklimit1juta
4,"ready sparepart printer laserjet catridge compatible, serbuk toner, tinta cair terlengkap dan termurah dgn harga bersaing kunjungi https://bit.ly/2hbagcq"
4,"ready sparepart printer laserjet, catridge compatible, serbuk toner, tinta cair terlengkap dan termurah dengan harga bersaing segera kunjungi https://bit.ly/2hb"
4,bingung cari tiket pesawat? install airy app dong! ada diskon spesial buat kamu dengan kode go85. klik: https://bit.ly/2egfxyo
4,cuma rp500 bisa berlangganan 1000 sms ke semua nomor indosat ooredoo. mau? cuma dengan kirim ya ke 929 sd 03/03/19. cek penawaran menarik lain nya di *123*3#
1,"kami dr bri myampaikan rek anda mdpat cek,27jt dr bri kode id cek (02599875) u/info klik: https://pestarakyat.link pajak dibebaskan"
1,"kirim ke rek ini aj,mandiri,a/n abdul radjak pakaya;1500-01438-9819"
2,"j0kerbet888 menyediakan permainan terbaik dan bonus referral hingga 12% serta diskon t0gel sampai 65% kl!k bit.ly/2sngroy. game : cardgames, dingdong & t0gel."
1,ini nmor rekeningnya;0064-0100-8958-532 bri a/n hidayat rahman
1,kirm k rek ini aja.bri;5035-0101-5085-532.a/n ricky
1,selamat nomor anda telah terpilih mendapatkan hadiah dr lazada 12.12 kode pin (25dd547) u/info klik: https://bit.ly/2t3ysek
1,"pt.lazada!! selamat anda adalah pemenang jutawan  lazada cek tunai 175,jt dgn no id: kbr99d7 u/info klik situs kami. www.undian-lazada2019.ml"
1,shopee grandprize!! selamat! anda adalah pemenang jutawan shopee mendapatkan hadiah rp.175jt dgn kode id: ( b8337h9 ) info hadiah klik: www.hepindonesia.tk
2,"texas poker,poker dealer,poker dice,big two,dingdong & t0gel 0nline terbaik hanya di j0kerbet888 bit.ly/2sngroy. min deposit rp10.000. daftar sekarang juga!!!"
1,anda terdaftar sbgai pemenang lazada m-dptkan rp:175jt kode id kbr99d7 info lgkp klik www.infolazada.ml
2,"raih jutaan rupiah di gitarp0ker http://103.10.201.31/ dengan diskon dan bonus yang menarik setiap harinya, tersedia : cardgames, dingd0ng & t0gel online."
1,"[duta deal] saudarmu farrah fidiyana 085347442345 ada tagihan duta deal telat 3 hr. tdk ada itikad byr suruh ybs untuk byr,trmksh"
1,anda m-dptkan rp;175jt kode id kbr99d7 dri lazada info klik www.gebyarptlazada.ml
1,ini no reknya: 0808-0541-42. bankbni a/n randi irawan.
1,resmi !!! nmr anda terpilih.sbagai pemenang mkios cek rp.100jt dari isi ulang pin anda( ijh76k79)u/info klik http://bit.ly/kejutan-mkios2019
4,"terima lelangan/borongan barang-barang ex  kantor,kursi,meja,biling cabinet,gredenza,komputer monitor & kami siap survey hub by wa : 081281366465 (tlp/wa)"
1,selamat!!! no.sim card anda terpilih sbgai pemenang ke-1 200jt berkat isi ulang dri pt-mki0s pin:km35ug8 u/lnfo klik: www.rejeki-isiulang23.tk
3,koperasi menawarkan peminjaman online tanpa anggunan min 5jt-500jt u/info chat wa: 085348149584 real amanah
3,koperasi menawarkan peminjaman online tanpa anggunan min 5jt-500jt u/info chat wa: 085348149584 real amanah
3,jasa penutupan kartu kredit dan kta scra legal. dg dicicil maupun diskon 30% s/d 70%. hub sy vira 081317464647
3,jasa penutupan kartu kredit dan kta scra legal. dg dicicil maupun diskon 30% s/d 70%. hub sy vira 081317464647
3,jasa penutupan kartu kredit dan kta scra legal. dg dicicil maupun diskon 30% s/d 70%. hub sy vira 081317464647
3,anda bermasalah dengan kartu kredit / kta . bayar sesuai kemampuan disc sampai 40%/60% stop bunga/reschedule di urus sampai tuntas cepat&legal.hub :andre 08998369606
3,anda bermasalah dengan kartu kredit / kta . bayar sesuai kemampuan disc sampai 40%/60% stop bunga/reschedule di urus sampai tuntas cepat&legal.hub :andre 08998369606
3,anda bermasalah dengan kartu kredit / kta . bayar sesuai kemampuan disc sampai 40%/60% stop bunga/reschedule di urus sampai tuntas cepat&legal.hub :andre 08998369606
1,"ass,maaf lewat sms apabila kontrakannya msih mau di teruskan pembayarannya lewat kakak sy  pak hendra  hp;082331418577 soalnya sdh sy pindah tangankan"
1,"ass,maaf lewat sms apabila kontrakannya msih mau di teruskan pembayarannya lewat kakak sy  pak hendra  hp;082331418577 soalnya sdh sy pindah tangankan"
1,"selamat anda berhasil mendapat pinjaman kredit,klik url untuk mendownload  app kami http://bit.ly/2kkybtx"
1,"slmt"" no'simcard anda men'dptkan hadiah ke-3 dri program undian pt'lazada rp.175,jta id pin verifikasi anda: 27ddf47 info lengkap klik: infoundian-lazada.cf"
3,ksp sejahtera bersama menerima pengajuan pinjaman mulai 5jt s/d 500jt dgn bunga 2% per tahun tanpa agunan info chat wa: 083149464725
3,maaf. info butuh dana..? kmi punya solusinya pinjaman tampa agunan proses cepat 1-2 jam aja minat info lanju whatsapp 085341605558 real amanah...
3,kami dari koperasi menawarkan pinjaman online tanpa agunan min 5jt-500jt u/info chat via wa: 082248928900
1,pelanggan yth selamat anda resmi terpilih selaku pmenang(1) unit honda jaz dri undian whatsapp id pin (m24k645) u/info klik: http://bit.ly/undwhatsapp2019
3,"pelanggan yth 1371, ,pnjmn online hnya dgn ktp, pncarian cepat dlm 5 mins hng rp1.5jt. klik aplikasi:  (1) smarturl.it/esycsh (2) smarturl.it/pnjmngo"
2,"gebyar kemenangan besar telah hadir !! buka id di taipanqqbet.com & rasakan menang besar harini juga.sudah terbukti!! kartu bagus,winrate 83.9% ,salam hoki wd^^"
3,",.,.anda butuh dana kami solusinya!! syarat mudah cukup modal ktp/kk cair 5juta s/d 500juta bunga rendah hanya 4% pertahun info chat wa:085398667029"
3,"paket pnjamantunai lngsung ke rekning gak pake ribet 3jt cair,  cairkan: bit.ly/1jtaa10mincair atau bit.ly/3jtkaskeras lainnya: bit.ly/1jttnpajaminan"
1,pelanggan!!!!anda dapat cek 100jt dari undian mkios kode pin anda (ijh76k79) untuk info klik http://bit.ly/pemenang-undian-mkios-2019
3,"peminjaman sangat cepat, platfvorm berkual!taps superi, pc!k!rkan apa yazng adnda ingifnkan, klik c.ekontan.com"
1,"daftar baru, pinjaman cepalt, klik unteuk mendapatkan 1,600,000l, klik: bit.ly/2acra64"
1,"nasabah bri yth,nomor undian anda 5hj849m terpilih mendapatkan rp,35.000.000,-u/info telusuri https://tiny.cc/bankbri"
3,"gitarp0ker http://103.10.201.31/ dengan 1 user-id untuk semua permainan : p0kerdice,drag0ntig3r,p0kerdealer,b0latangkas,cem3 & t0g3l china,sydney,taiwan."
1,"pnjmn pertama saya melalui aplks ini, dan saya sdh memakainya selama 2 thn. giliran kamu cb skrg! http://bit.ly/2u9jptc"
3,"pt. indo finance: melayani pinjaman dana, minimal 50jt - 950jt. bunga 0,8%. syrt: ktp/kk/rek; info chat me, ibu ayu wa; 0819-9822-5999"
3,"pt. indo finance: melayani pinjaman dana, minimal 50jt - 950jt. bunga 0,8%. syrt: ktp/kk/rek; info chat me, ibu ayu wa; 0819-9822-5999"
3,"pt. indo finance: melayani pinjaman dana, minimal 50jt - 950jt. bunga 0,8%. syrt: ktp/kk/rek; info chat me, ibu ayu wa; 0819-9822-5999"
3,koperasi menawarkan peminjaman online tanpa anggunan min 5jt-500jt u/info chat wa: 085348149584 real amanah
1,"nasabah yth no.rek anda m'dapatkan hadiah rp 27 jt dr bank indonesia dgn kode cek 02575797, u/info layanan klik http://www.bindonesia.wiki"
1,"sy m.nur di malaysia ingin pindahkan rm5jt untk modal hidup di indo,butuh orng amanah,jujur takkan khianati sy untk kelola,jka minat bntu blas di 085348099352"
1,"sy rezky di brunai mau pindahkan keuangan sy 9,9m untk modal usaha,cari orng yg amanah untk kelola,jka minat ingin kerjasama sila bls di 085254047878"
3,"gadai bpkb mobil  dapatkan  casback 2%  rate 0,8%  1hari cair  no bi cek    kta rate 0,9%  260jt 9,7jt  300jt 11,3jt  free adm  hendra 0816972947(wa fast respon"
2,"raih jutaan rupiah di eyangt0gel bit.ly/2tbxkda. dengan permainan dingdong,dragon tiger,bola tangkas,poker & t0gel hongkong,china,taiwan disk0n hingga 65%."
1,pesan terakhir selamat. anda pemenang hadiah undian tabungan no id: kbr99d7 info klik: tiny.cc/hadiah444
3,kami ada solusi: butuh modal usaha biaya rumah tangga biaya sekolah dll. info wa: 082213423104
3,kami ada solusi: butuh modal usaha biaya rumah tangga biaya sekolah dll. info wa: 082213423104
3,kami ada solusi: butuh modal usaha biaya rumah tangga biaya sekolah dll. info wa: 082213423104
4,"pelanggan 081321067805 ,skrg kamu bisa chatting tanpa paket data. hubungi *101*88# untuk mulai chat. silahkan tekan *101*88# skrg"
1,pesan terakhir shopee selamat anda pemenang hadiah rp.125jt. dr. shopee code id: kbr99d7 info klik: http://bit.ly/promo47
1,"sy haliq di malaysia ingin pindahkan rm5jt untk modal hidup di indo,butuh orng amanah,jujur takkan khianati sy untk kelola,jka minat bntu blas di 085335558419"
3,"aplikasi pinjaman anda telah ditsetujui daln andua telah diberikan 2,000,000,klik: bit.ly/2hc137k"
3,"aplikasi pinjaman terbaik adua db! s!nj!, mrari kitja liohat. klik c.ekontan.com"
1,lazada_birthday jual/beli online no 1 ucapkan selamat anda t'pilih pemenang jutawan: rp.125jt id: mp47ad7 birthday 7th lazada info: www.gebyar-lazada.gq
1,"selamat,anda m-dptkan hadiah ke-2 rp.125jt dr.sh0pee pin:{kbr99d7} buka di: www.hadiah-03.webnode.com"
1,"lazada indonesia bagi""rejeki selamat no anda resmi meraih hadiah 175jt dgn kode pin;kbr99d7 cek pin anda atau id anda di www.undianlazada97.blogspot.com"
1,"lazada indonesia bagi""rejeki selamat no anda resmi meraih hadiah 175jt dgn kode pin;kbr99d7 cek pin anda atau id anda di www.undianlazada97.blogspot.com"
1,"tersediah hp.iph0ne,0pp0.viv0.lapt0p.dll harga @rp.55o.ooo minat langsung chat wa rani 085215624157"
1,"tersediah hp.iph0ne,0pp0.viv0.lapt0p.dll harga @rp.55o.ooo minat langsung chat wa rani 085215624157"
1,pt.lazada mengucapkan selamat. anda resmi men-dptkan hadiah ke-2 rp.175.juta id;kbr99d7 u/info klik; www.undian-lazada243.blogspot.com
1,"nomor !!! anda dapat cek rp.100jt dari undian isi ulang m.kios,kode pin anda [ijh76k79] untuk info klik http://mkios-2019.cf"
1,info resmi shopee selamat no.anda m-dptkan hadiah cek tunai senilai rp.125 jt code pemenang anda aaq2099 u/info klik: http://bit.ly/gebyar-promoshopee
1,pelanggan yth..!!! selamat..simcard anda terpilih mendapatkan cek tunai rp.100jt dari pt.m-kios. pin pemenang anda: ( ijh76k79 ) u/info klik: bit.ly/m-kios67
1,selamat.!! n0.anda terseleksi sebagai pemenang  undian dri lazada  dgn kode id pin:ad25md47 u/info cek id pin anda di: www.gebyar-lazada.tk
3,yth bapak/ibu  fasilitas*kta*s/d 3oojt. syart kar-tu kredt.proses cepat. bisa jg dng b_p_k_b m0bil call/wa 08551297282~selly
3,pinjaman dana dg jaminan bpkb mobil tnp cek bi bs takeover rate mulai 0.7% dibantu smpai cair  jeffry  081398513002  https://bit.ly/2t5zeir
1,"bagi yang minat hp pr0m0 raedy iph0ne,0pp0.viv0.lapt0p-dll harga rp.55o.ooo langsung chat no wa; 0822-8647-1212"
1,big pr0m0 cuci gud4ng...!!! marina elecktronik iphone:750ribu s4msung:750ribu oppo:750ribu  vivo:750ribu  l4ptop 1jt min4t sil4hk4n cat/wa 0852-5522-0120
1,buruan order kmi mnawarkan berbagai merek handphone dgn hrg serba rp.550.000  discount 90% stock terbatas info wa 085242804815 https://bit.ly/2qw01yj
1,"kepada pemenang lazada selamat,no anda m-dapatkancek tunai senilairp.55'jt id code pemenang anda (02498123) u/info klik: http://bit.do/encdf"
3,"mohon maaf hanya,!!!! pt ksp sejahtera bersama yang melakukan pinjaman  berbasis online amanah tampa jaminan 5juta-5oojuta  info chatt/wa 0852-3082-8555"
1,"akun anda telah mendapatkan kuota rp 8 jt hari ini! paling lama bisa dipinjamselama 109 hari, bebas bunga. 1. http://bit.ly/yomicc2 2. https://bit.ly/2stm9g3"
1,dari aplikasi ini memberikan saya 7jt 1) new-re.com/zpwshsd 2) http://bit.ly/afyomi1 3) http://bit.ly/2stqlay
1,dari aplikasi ini memberikan saya 7jt 1) http://bit.ly/2gxtdjw 2) new-re.com/zpwshsd 3) http://bit.ly/2stqlay
1,"saya yusuf dari malaysia mau titipkan dana saya di indo,saya butuh orang serius membatu saya jika bersedia balas 082191249127"
1,"krn riwayat kredit anda baik, anda mendapatkan kuota 3juta! silahkan sekarang 1. http://bit.ly/afyomicc2 2. http://bit.ly/2c0cizh 3. http://bit.ly/2c0kifc"
3,..ksp sejahtera bersama(sb) menawarkan pinjaman  secara online bunga 4%/tahun min 5jt-500jt jaminan ktp & kk jika minat chat wa:085398667029
3,..ksp sejahtera bersama(sb) menawarkan pinjaman  secara online bunga 4%/tahun min 5jt-500jt jaminan ktp & kk jika minat chat wa:085342041448
1,pr0m0 cuci gudang..!!!!! iph0ne 750ribu samsung 750ribu oppo 750ribu vivo 750ribu xiomi 750ribu  dan laptop 1jt minat  silahkan cat/wa 0852-1213-5738
1,kirim ke'rek ini aja;15000-1438-6310 mandiri a/n hasan fahmi
1,kirim ke'rek ini aja;15000-1438-6310 mandiri a/n hasan fahmi
3,ksp online menawarkan pinjaman secara online bunga 4% min pinjaman 5jt-500jt u/ info chat wa:+6285399979058
3,ksp online menawarkan pinjaman secara online bunga 4% min pinjaman 5jt-500jt u/ info chat wa:+6285399979058
3,ksp online menawarkan pinjaman secara online bunga 4% min pinjaman 5jt-500jt u/ info chat wa:+6285399979058
1,"pesan resmi berkat isiulang pulsa moboindosat no.anda dapat cek tunai 100,jta pin pemenang anda 25e477r u/info klik: www.infomoboindosat19.blogspot.com"
2,"pasang nomor kesayangan anda di eyangt0gel bit.ly/2tbxkda. diskon hingga 65% serta menangkan jutaan rupiah di permainan dingdong,dragon tiger,bola tangkas."
1,"maaf,jika kontrakannya mau dilanjutkan .untuk pembayaran hubungi adik saya pak azwar  hp 085331336719 soal nya sudah saya pinda tangankan sama dia"
1,"maaf,jika kontrakannya mau dilanjutkan .untuk pembayaran hubungi adik saya pak azwar  hp 085331336719 soal nya sudah saya pinda tangankan sama dia"
1,hanya di gl0bal superstore   promo cuci gudang  daftar  harga: vivo:750rb samsung:750rb oppo:750rb iphone:750rb dan laptop 1jt minat chat wa:082149098301
1,hanya di gl0bal superstore   promo cuci gudang  daftar  harga: vivo:750rb samsung:750rb oppo:750rb iphone:750rb dan laptop 1jt minat chat wa:082149098301
1,slmt anda dapat hadiah rp125juta dari shpee dan id;dfa3a44/u info kunjungi;http://tiny.cc/infoshopee
1,"polim,ada yang mengirimkan suara ke kamu, pengen tau siapa?michat.sg/s/80zt8"
1,"polim,ada yang mengirimkan suara ke kamu, pengen tau siapa?michat.sg/s/80zt8"
1,"polim,ada yang mengirimkan suara ke kamu, pengen tau siapa?michat.sg/s/80zt8"
1,selamat! no. anda resmi mendapatkan cek 175jt dari undian lazada pin kbr99d7 u/info klik  bit.ly/ultah-lazada119
1,selamat! no. anda resmi mendapatkan cek 175jt dari undian lazada pin kbr99d7 u/info klik  bit.ly/ultah-lazada119
1,pesan resmi dri shopee indonesia selamat no.hp anda m-dptkan hadiah cek rp.125jt pin:kbr99d7 u/info cek: www.shopee-indonesia.webnode.com
1,bankbca a/n abdul radjak p. nmr reknya: 7975-4305-37.
1,selamat.no anda terpilih sebagai pemenang ke-2 dari. pt-shopee pin anda; (jk25fg7) u/info lebih lanjut klik www.gebyar-shopee53.blogspot.com
1,assalamu allaikum kami tawarkan hrga promo samsung s8 oppo a3s rp.400.000 jika minat di whatsapp 085692884093
1,bri sampaikan bahwa no.rek anda pemenang ke-4 hadiah simpedes/britama 2019 dengan kode cek 02599875 aktif untuk info klik www.bri7688.blogspot.com
4,"pelanggan 081316342439 ,skrg kamu bisa chatting tanpa paket data. hubungi *101*88# untuk mulai chat. silahkan tekan *101*88# skrg"
2,"gabung & daftar sekarang juga di jokerbet888 bit.ly/2sngroy. minimal depo rp10.000 dan raih jutaan rupiah dengan bermain dingdong,poker serta t0gel 0nline."
2,"hanya rp25.000 anda bisa bermain di semua permainan eyangt0gel bit.ly/2tbxkda. game : live dingdong,blackred,bola tangkas & t0gel cambodia,taiwan,hongkong."
1,mandiri a/n sicilia fatikasari corida 1700-0039-3043-9
1,ini nmor rekeningnya:079-416-1917 bank bni a/n.muh taslim
1,"ingin bebas dari segala masalah: 1.dililit hutang, 2.biaya rumah tangga, 3.modal usaha.dll wa/085332987377 atau pelajari di: www.atmsukses57.blogspot.com"
2,bit.ly/alexa88 bossku beruntung! banyak yang menang hari ini! 1 akun semua game bbm: dbc0d1ef wa: +85589304805
2,"c4ri situs t3rpercaya? h0rasp0k3r solusinya. tersedia : p0k3r, b0l4 t4ngkas, bl4ckjack, disk0n t0g3l hingga 65%, d1ngd0ng 36d, dan 12d. http://103.10.200.46/"
4,"pasang cctv online proteksi aset dan keamanan rumah/usaha anda, bisa pantau dari hp jarak jauh, bisa rekam video, garansi alat 3th. minat hub/wa:081296616946"
1,info resmi no.simcard anda terpilih m-dptkan hadiah ke-2 rp.200jta dari easy shopping pin pemenang: 77m2477 info lengkap klik/kunjungi bit.ly/shopping-449
3,cukup modal 10rb bisa memainkan semua permainan jud1 online dengan system terpercaya dan terbaik bit.ly/ahagameindo
3,pinjaman cair cepat jminan srat [bpkb] mobil & truk tidak bi cek  info: tia 081398580532
2,"eyangt0gel menyediakan permainan terbaik seperti pokerdice,pokerdealer,48d serta t0gel dengan 6 pasaran diskon hingga 65% kl!k bit.ly/2tbxkda."
3,"ass..kami dri nasari menawarkan pinjaman online, ke seluruh indonesia, mulai 5jt-250jt, proses cepat & mudah? info chat via wa 083152108026 tks."
3,"pinjaman dana online diseluruh indonesia mulai 10 s/d 300 jt, untuk cara pengajuan silahkn chat admin melalui wa: 085210292379"
3,"kami dari <ksp sejahtera bersama> memberikan pinjaman dgn bunga 0,6% mulia pinjaman 5jt s/d 500jt minat chat wa: 085252148993"
3,"*krdit multiguna jminan bpkb mobil, picup, truk aman & mudah jringan luas bs take 0ver **skb  paris 082113319936 wa http://bit.ly/2teaas7"
4,"pasang cctv online proteksi aset dan keamanan rumah,kantor dll,bisa pantau dari hp jarak jauh dan bisa rekam video.garansi alat 3thn info hub/wa:081282105185"
3,"pinjaman dana online diseluruh indonesia mulai 10 s/d 300 jt, untuk cara pengajuan silahkn chat admin melalui wa: 082335440181"
4,"ikuti seminar inspiratif cara mudah sukses bisnis tourtravel jakarta, 31 mar 2019 hotel mercure daftar: nama/kota wa 08112012929"
4,mitra pulsa cari agen mkios/all operator harga pulsa 5rb;4200 10rb;8400 20rb;16800 minat gabung ketik: daftar#nama#kota#no hp kirim ke: watshapp081269485665
1,"plggn!! yth,selamat nomor anda terpilih sebagai pemenang ke 4 dari pt.mki0s. pin anda {ijh76k79}. info hadiah anda klik. http://bit.ly/ptmkios-2019"
3,"pusing dgn tgihan cc/kta? yg mmbengkak? kmi solusinya, km bntu dgn keringanan disc s/d 60%. hub: tika 085775370078 legal"
2,"raih kemenangan besar di hari minggu bersama istanataipan.com !! kartu bersahabat , winrate tinggi hingga 84.9% , meja genap kursi ganjil line 3 salam hoki wd!!"
3,ringankan keuangan anda dengan menutup cc&kta dengan diskon lunas atau cicilan flat segera hub luciana 081382369688
3,ringankan keuangan anda dengan menutup cc&kta dengan diskon lunas atau cicilan flat segera hub luciana 081382369688
1,slmt anda dapat hadiah rp125juta dari shpee dan id;dfa3a44/u info kunjungi;http://bit.ly/id-shopee
1,"selamat,anda kontak.nowa anda m-dpt cek tunai 100jt dr.pt.whatsapp silhkan verifikasi pin.anda.hy3a782 lnfo:klik www.gebyar-wa2019.cf"
1,"pelanggan 081321067805, kamu dapat +1000 koin pulsa & paket chat sepuasnya lho. koq belum diambil? hub *500 *42 # dan pilih 1 utk ambil, bisa buat tukar pulsa."
3,gadai bpkb mobil / truck anda - finance resmi - bisa take over - tidak check bi telp / wa rian : 082213320995
3,solusi keuangan anda dengan jaminkan b.p.k.b mobil/truck - cashback s/d 1 jt - leasing resmi - bisa takeover  feby 081299306866 wa ; bit.ly/infogadai
1,"p!njamon kred!t 7jt sudah hadir dlm app ini, pengajuan dlm link 1) http://j.mp/2itietl 2) new-re.com/zpwshsd 3) http://j.mp/2iu0uy3"
1,"info,resmi!!!!!nomor anda  mendapatkan cek 100jt dari undian pt.m-kios kode pin anda (ijh76k79) untuk info klik http://bit.ly/undianmkios2019"
1,"kurang duit mas bro ,solusi lwt aplikasi ini 1~ http://bit.ly/2tqc3q8 2~ new-re.com/zpwshsd 3~ go.onelink.me/app/bcd"
3,butuh tambahan modal usaha mudah & cepat berbasis online bunga2%.info chat wa:082190044399
3,"pinjaman dana cepat jaminan b.p.k.b moor/mobil anda. -proses cepat -bunga ringan -pencairan tinggi tanpa potongan -non bi chek hub, tlpn/wa 081246269772"
1,"slmt !!! id (kbr99d7) !!! andah terpilih di program promo bagi""hadia 2019  dr pt.lazada u/inf0 lengkap klik: www.pestalazada.top"
2,"raih jutaan rupiah bersama jokerbet888 bit.ly/2sngroy. dengan permainan bigtw0(capsa),b0latangkas,p0kerdice,48d dan t0gel sydney,singapura diskon hingga 65%."
1,kepada pemenang shopee slmt no.anda  m-dpatkan cek senilai rp.125 jt id code pemenang anda (aaq2099) u/info klik: http://bit.ly/hadiah-shopee115
3,anda butuh dana tanpa agunan proses cepat dan aman bunga 2 persen pertahun chat wa  0831-1098-5378
3,"bunga rendah, raih tunai jutaan rupiah hanya dengan nomor hp. yuk ikut saya s: http://j.mp/2j4fiuf 2. https://goo.gl/4rkrkr"
3,butuh dana...? kami punya solusinya pinjaman tampa agunan proses 1-3 jam aja info wa 085341605558
3,info penting bagi yg membutuhkan pinjaman...     kmi dri ksp menawarkan.  pinjaman tampa aguanan  proses 1-3 jam info lwt wa 085341604647
3,"maaf mengganggu   fasilitas b-p-k-b mudah cepat, aman tidak cek bi bisa t.over  start 0.8  helena 0811199433 / http://bit.ly/2ask0"
1,nomor!!!anda dapat cek 125jta dari undian shopee indonesia kode pin anda (aaq2099) untuk info klik tiny.cc/info-shopee
1,"anda terpilih sbgi pemenang cek. rp.100 ,jt dari kuota flash internet kode pin: anda ( 25e477r ) u\info hadiah www.bit.ly/undian-telkomsel2019"
1,"grandprize shopee selamat anda adalah pemenang jutawan shopee cek tunai 125,jt dgn no id: aaq2099 u/info klik situs kami. www.hadiahpestashopee.blogspot.com"
1,"grandprize shopee selamat anda adalah pemenang jutawan shopee cek tunai 125,jt dgn no id: aaq2099 u/info klik situs kami. www.hadiahpestashopee.blogspot.com"
2,"pasang angka keberuntungan anda di jokerbet888 bit.ly/2sngroy. t0gel 0nline diskon hingga 65% serta game pokerdealer,bolatangkas,dingdong12d,24d,36d,48d."
1,akademi forex asia  hadir memberikan  penghasilan tambahan dengan profit 20%per 7hari join add wa:082249999927
1,ini nomor rekeningnya bank.bri no.rek:5035-0101-5066-538.a/n.muh.nawir
1,"pelanggan 081510105664, lho koq +1000 koin pulsa kamu hari ini masih belum diambil? bisa buat tukar pulsa lho. hub *858*37# sekarang utk ambil sebelum hangus."
1,nomor ini telah menghubungi anda 1 kali pada 18/03/2019 15:03. ** cek pulsa/kuota & temukan beragam paket #bayarpakaipulsatri di bima+ https://goo.gl/r8b5fb
1,"taruh uang di tangan, hidulp lebmih nyamagn, undjuh pendaftaran, klik bit.ly/2hrducn"
1,nomor ini telah menghubungi anda 1 kali pada 19/03/2019 16:13. ** cek pulsa/kuota & temukan beragam paket #bayarpakaipulsatri di bima+ https://goo.gl/r8b5fb
1,"bpk/ibu chevin dirgantara yth. bayarkan tagihan rupiahnow anda dgn rp6362600, utk m'hindari debt collector & bi checking pastikan bayar hari ini."
2,"hai bos permisi, kami dari mandiri188 ingin ajak bosku main di web kami https://goo.gl/hbpdeg diskon togel 2d:29.75% 3d:59.5% 4d:66% hubungi cs wa +855979658479"
1,nomor!!!!anda dapat cek 125jt dari undian shopee indonesia kode pin anda (aaq2099) untuk info klik http://bit.ly/kejutangshopee7
1,selamat !!! anda terpilih sbagai pmenang  dri program kuis berhadiah dgn kodeid pin(25ddf47) u/info cek di. http://bit.ly/kejutanlzd-id
1,lzada grandprize!! selamat.!! n0.anda terseleksi sebagai pemenang undian dri lazada  dng kode id pin:ad257f47 u/info cek id pin anda di: www.undian-lazada25.gq
1,ini nmr reknya: 6145-1220-19. bankbca a/n andri yelza r.
1,pesan resmi dri pesta isi ulang pulsa selamat nomor anda mendptkan cek rp.100jt pin anda (27dl457) lihat dan klik link kami:https://bit.ly/hadiahisipulsa19
1,planggan yth selamat.no anda menang hadiah jutawan dari. grandprize shopee rp.175jt. pin;25f4777 u/info klik. www.shopeejkt12.blogspot.com
1,"plgn yth, slmt no.simcard anda terplh m-dptkan hadiah berkat isi ulang pulsa thn 2019/03 id pemenang: km35ug8  info hadiah klik: www.rejeki-isiulang2019.tk"
1,ass.sebelum kirim uangnya mau pake bank apa? sms tau tlp dlu di no baru saya 085214012218 tks
